Running PageRank with data/soc-sign-Slashdot081106.txt
0.00007647 : 55 1075
0.00007634 : 13511 1076
0.00007624 : 6243 1077
0.00007618 : 53992 1078
0.00007614 : 46876 1079
0.00007612 : 4440 1080
0.00007611 : 936 1081
0.00007608 : 11748 1082
0.00007603 : 56050 1083
0.00007600 : 71493 1084
0.00007599 : 24503 1085
0.00007594 : 22440 1086
0.00007591 : 17116 1087
0.00007585 : 1556 1088
0.00007577 : 1309 1089
0.00007574 : 64727 1090
0.00007573 : 4981 1091
0.00007573 : 53986 1092
0.00007572 : 4891 1093
0.00007565 : 11972 1094
0.00007564 : 24432 1095
0.00007561 : 13512 1096
0.00007561 : 10284 1097
0.00007560 : 25627 1098
0.00007558 : 5816 1099
0.00007553 : 18776 1100
0.00007552 : 9533 1101
0.00007552 : 9101 1102
0.00007551 : 6943 1103
0.00007549 : 4100 1104
0.00007546 : 1746 1105
0.00007542 : 89 1106
0.00007541 : 87 1107
0.00007538 : 22322 1108
0.00007533 : 5595 1109
0.00007526 : 63950 1110
0.00007524 : 28326 1111
0.00007521 : 55520 1112
0.00007517 : 12753 1113
0.00007517 : 11339 1114
0.00007513 : 5808 1115
0.00007511 : 30998 1116
0.00007510 : 25981 1117
0.00007508 : 45006 1118
0.00007505 : 10316 1119
0.00007503 : 31105 1120
0.00007502 : 16295 1121
0.00007501 : 10108 1122
0.00007499 : 14808 1123
0.00007498 : 13301 1124
0.00007498 : 14409 1125
0.00007496 : 48 1126
0.00007485 : 50099 1127
0.00007485 : 1431 1128
0.00007484 : 11979 1129
0.00007478 : 21856 1130
0.00007476 : 13483 1131
0.00007473 : 8516 1132
0.00007465 : 11643 1133
0.00007463 : 2872 1134
0.00007462 : 22323 1135
0.00007456 : 26111 1136
0.00007454 : 15331 1137
0.00007453 : 2759 1138
0.00007453 : 504 1139
0.00007452 : 3508 1140
0.00007443 : 790 1141
0.00007441 : 62149 1142
0.00007435 : 16196 1143
0.00007432 : 3332 1144
0.00007428 : 16184 1145
0.00007421 : 53991 1146
0.00007420 : 2410 1147
0.00007415 : 9759 1148
0.00007409 : 24081 1149
0.00007403 : 24859 1150
0.00007398 : 1801 1151
0.00007390 : 15576 1152
0.00007390 : 11033 1153
0.00007388 : 28198 1154
0.00007387 : 17790 1155
0.00007381 : 9949 1156
0.00007377 : 124 1157
0.00007370 : 21897 1158
0.00007352 : 31332 1159
0.00007351 : 45706 1160
0.00007342 : 16687 1161
0.00007340 : 37550 1162
0.00007336 : 35917 1163
0.00007336 : 930 1164
0.00007333 : 23507 1165
0.00007323 : 10447 1166
0.00007323 : 472 1167
0.00007318 : 12453 1168
0.00007315 : 8316 1169
0.00007307 : 5852 1170
0.00007304 : 33914 1171
0.00007300 : 54411 1172
0.00007297 : 26437 1173
0.00007290 : 22994 1174
0.00007279 : 1671 1175
0.00007275 : 16082 1176
0.00007274 : 11087 1177
0.00007266 : 73278 1178
0.00007265 : 52448 1179
0.00007261 : 19901 1180
0.00007246 : 51191 1181
0.00007246 : 21077 1182
0.00007245 : 22221 1183
0.00007244 : 3926 1184
0.00007243 : 14619 1185
0.00007237 : 12939 1186
0.00007237 : 5447 1187
0.00007235 : 11619 1188
0.00007230 : 21578 1189
0.00007229 : 30533 1190
0.00007223 : 23669 1191
0.00007222 : 3096 1192
0.00007220 : 669 1193
0.00007218 : 11644 1194
0.00007205 : 738 1195
0.00007201 : 24688 1196
0.00007193 : 10092 1197
0.00007192 : 1092 1198
0.00007181 : 12475 1199
0.00007178 : 26650 1200
0.00007177 : 16898 1201
0.00007177 : 19811 1202
0.00007163 : 83 1203
0.00007162 : 712 1204
0.00007161 : 11765 1205
0.00007159 : 6807 1206
0.00007158 : 4903 1207
0.00007155 : 18765 1208
0.00007155 : 5100 1209
0.00007147 : 9530 1210
0.00007146 : 17868 1211
0.00007143 : 3111 1212
0.00007140 : 60343 1213
0.00007139 : 82 1214
0.00007137 : 3434 1215
0.00007137 : 10525 1216
0.00007133 : 595 1217
0.00007131 : 45891 1218
0.00007124 : 36222 1219
0.00007116 : 161 1220
0.00007116 : 36708 1221
0.00007113 : 1696 1222
0.00007113 : 11782 1223
0.00007108 : 6432 1224
0.00007099 : 10314 1225
0.00007094 : 11323 1226
0.00007089 : 6462 1227
0.00007084 : 3373 1228
0.00007082 : 28488 1229
0.00007082 : 49785 1230
0.00007080 : 18439 1231
0.00007079 : 20052 1232
0.00007078 : 13594 1233
0.00007076 : 16429 1234
0.00007069 : 383 1235
0.00007067 : 17565 1236
0.00007062 : 53831 1237
0.00007061 : 57480 1238
0.00007047 : 2794 1239
0.00007043 : 74643 1240
0.00007041 : 1442 1241
0.00007023 : 25210 1242
0.00007022 : 20047 1243
0.00007019 : 57691 1244
0.00007015 : 1405 1245
0.00007015 : 27921 1246
0.00007012 : 12513 1247
0.00007012 : 14722 1248
0.00007009 : 4616 1249
0.00007008 : 2290 1250
0.00007007 : 22564 1251
0.00007005 : 44394 1252
0.00007001 : 68274 1253
0.00007000 : 9225 1254
0.00006998 : 8206 1255
0.00006998 : 8162 1256
0.00006995 : 5838 1257
0.00006993 : 14621 1258
0.00006984 : 4132 1259
0.00006983 : 7305 1260
0.00006980 : 3240 1261
0.00006979 : 5815 1262
0.00006979 : 16532 1263
0.00006977 : 2173 1264
0.00006973 : 35592 1265
0.00006959 : 10531 1266
0.00006958 : 24877 1267
0.00006954 : 46311 1268
0.00006945 : 34820 1269
0.00006938 : 8018 1270
0.00006931 : 1128 1271
0.00006930 : 58431 1272
0.00006929 : 35127 1273
0.00006918 : 16305 1274
0.00006917 : 2721 1275
0.00006910 : 652 1276
0.00006910 : 2212 1277
0.00006905 : 22933 1278
0.00006905 : 17503 1279
0.00006901 : 2901 1280
0.00006900 : 17703 1281
0.00006895 : 9237 1282
0.00006890 : 19731 1283
0.00006886 : 16479 1284
0.00006878 : 21745 1285
0.00006874 : 14814 1286
0.00006866 : 26369 1287
0.00006858 : 6611 1288
0.00006848 : 10901 1289
0.00006847 : 7618 1290
0.00006842 : 11859 1291
0.00006827 : 6360 1292
0.00006827 : 12645 1293
0.00006826 : 10988 1294
0.00006815 : 12982 1295
0.00006813 : 25178 1296
0.00006811 : 67237 1297
0.00006809 : 9329 1298
0.00006803 : 915 1299
0.00006796 : 6274 1300
0.00006788 : 4594 1301
0.00006785 : 51710 1302
0.00006774 : 6508 1303
0.00006773 : 23608 1304
0.00006770 : 59218 1305
0.00006763 : 62064 1306
0.00006760 : 21538 1307
0.00006743 : 2637 1308
0.00006726 : 63350 1309
0.00006719 : 663 1310
0.00006712 : 12430 1311
0.00006710 : 48303 1312
0.00006707 : 6848 1313
0.00006703 : 29503 1314
0.00006703 : 15427 1315
0.00006702 : 37740 1316
0.00006696 : 8684 1317
0.00006686 : 18610 1318
0.00006684 : 92 1319
0.00006683 : 860 1320
0.00006680 : 16580 1321
0.00006679 : 39892 1322
0.00006647 : 8658 1323
0.00006644 : 23627 1324
0.00006643 : 6184 1325
0.00006640 : 1922 1326
0.00006640 : 15561 1327
0.00006638 : 19144 1328
0.00006630 : 1503 1329
0.00006618 : 40457 1330
0.00006616 : 39833 1331
0.00006615 : 64608 1332
0.00006612 : 7346 1333
0.00006611 : 56319 1334
0.00006609 : 35594 1335
0.00006603 : 648 1336
0.00006600 : 50057 1337
0.00006596 : 9008 1338
0.00006594 : 491 1339
0.00006593 : 49548 1340
0.00006593 : 49547 1341
0.00006592 : 4971 1342
0.00006584 : 3952 1343
0.00006580 : 108 1344
0.00006576 : 25563 1345
0.00006575 : 38148 1346
0.00006574 : 11163 1347
0.00006573 : 14020 1348
0.00006570 : 17500 1349
0.00006567 : 14139 1350
0.00006561 : 10343 1351
0.00006561 : 16210 1352
0.00006558 : 25761 1353
0.00006556 : 191 1354
0.00006555 : 6109 1355
0.00006553 : 34578 1356
0.00006553 : 25791 1357
0.00006553 : 46564 1358
0.00006548 : 2788 1359
0.00006547 : 14565 1360
0.00006546 : 5513 1361
0.00006545 : 11842 1362
0.00006541 : 5348 1363
0.00006541 : 2300 1364
0.00006540 : 7626 1365
0.00006540 : 35664 1366
0.00006538 : 45956 1367
0.00006538 : 45955 1368
0.00006537 : 54569 1369
0.00006533 : 16025 1370
0.00006528 : 24643 1371
0.00006524 : 8035 1372
0.00006518 : 1078 1373
0.00006516 : 58616 1374
0.00006516 : 22904 1375
0.00006516 : 10429 1376
0.00006515 : 298 1377
0.00006515 : 8639 1378
0.00006514 : 29944 1379
0.00006511 : 15311 1380
0.00006510 : 4790 1381
0.00006509 : 35474 1382
0.00006507 : 16557 1383
0.00006507 : 19748 1384
0.00006499 : 13591 1385
0.00006498 : 30979 1386
0.00006496 : 15378 1387
0.00006496 : 6166 1388
0.00006495 : 18469 1389
0.00006493 : 1776 1390
0.00006492 : 27805 1391
0.00006491 : 11049 1392
0.00006490 : 4247 1393
0.00006486 : 403 1394
0.00006485 : 494 1395
0.00006484 : 10527 1396
0.00006478 : 35705 1397
0.00006478 : 10591 1398
0.00006473 : 9229 1399
0.00006472 : 1261 1400
0.00006469 : 54340 1401
0.00006467 : 10029 1402
0.00006465 : 78 1403
0.00006463 : 11337 1404
0.00006459 : 67179 1405
0.00006458 : 6346 1406
0.00006458 : 24911 1407
0.00006457 : 7675 1408
0.00006456 : 17267 1409
0.00006444 : 2155 1410
0.00006434 : 68367 1411
0.00006433 : 1216 1412
0.00006432 : 2555 1413
0.00006432 : 6802 1414
0.00006429 : 10949 1415
0.00006420 : 13302 1416
0.00006417 : 39893 1417
0.00006417 : 39894 1418
0.00006412 : 1967 1419
0.00006410 : 7709 1420
0.00006408 : 40155 1421
0.00006404 : 10667 1422
0.00006401 : 45551 1423
0.00006399 : 23378 1424
0.00006398 : 20109 1425
0.00006393 : 4075 1426
0.00006391 : 12736 1427
0.00006389 : 1425 1428
0.00006389 : 35904 1429
0.00006389 : 19199 1430
0.00006382 : 6265 1431
0.00006379 : 11620 1432
0.00006377 : 27887 1433
0.00006376 : 6049 1434
0.00006367 : 18130 1435
0.00006367 : 44820 1436
0.00006366 : 2161 1437
0.00006364 : 48987 1438
0.00006349 : 18576 1439
0.00006348 : 16334 1440
0.00006346 : 18988 1441
0.00006346 : 69547 1442
0.00006341 : 72992 1443
0.00006340 : 1458 1444
0.00006333 : 730 1445
0.00006314 : 3189 1446
0.00006311 : 6740 1447
0.00006309 : 17682 1448
0.00006306 : 12017 1449
0.00006306 : 867 1450
0.00006306 : 3389 1451
0.00006305 : 46275 1452
0.00006304 : 7041 1453
0.00006302 : 11142 1454
0.00006300 : 50085 1455
0.00006299 : 7231 1456
0.00006289 : 20050 1457
0.00006286 : 27022 1458
0.00006284 : 36805 1459
0.00006282 : 44649 1460
0.00006280 : 27667 1461
0.00006279 : 1570 1462
0.00006274 : 60017 1463
0.00006273 : 1054 1464
0.00006271 : 7364 1465
0.00006266 : 11250 1466
0.00006264 : 16283 1467
0.00006263 : 2559 1468
0.00006262 : 11661 1469
0.00006254 : 10182 1470
0.00006254 : 3757 1471
0.00006252 : 34439 1472
0.00006251 : 18808 1473
0.00006250 : 15889 1474
0.00006249 : 8836 1475
0.00006244 : 16254 1476
0.00006243 : 1155 1477
0.00006241 : 22164 1478
0.00006240 : 21070 1479
0.00006238 : 3923 1480
0.00006236 : 10646 1481
0.00006236 : 41119 1482
0.00006236 : 8266 1483
0.00006234 : 19226 1484
0.00006233 : 40208 1485
0.00006228 : 10426 1486
0.00006226 : 16624 1487
0.00006224 : 67174 1488
0.00006217 : 37423 1489
0.00006216 : 11451 1490
0.00006213 : 62 1491
0.00006213 : 10540 1492
0.00006209 : 14505 1493
0.00006204 : 1993 1494
0.00006204 : 653 1495
0.00006202 : 2976 1496
0.00006202 : 6886 1497
0.00006197 : 25969 1498
0.00006197 : 2523 1499
0.00006193 : 2189 1500
0.00006188 : 7670 1501
0.00006187 : 9227 1502
0.00006182 : 1753 1503
0.00006182 : 3365 1504
0.00006180 : 2610 1505
0.00006179 : 2713 1506
0.00006177 : 15781 1507
0.00006171 : 27923 1508
0.00006170 : 17544 1509
0.00006168 : 3456 1510
0.00006163 : 30571 1511
0.00006163 : 30572 1512
0.00006161 : 15405 1513
0.00006159 : 11856 1514
0.00006158 : 4944 1515
0.00006154 : 7833 1516
0.00006153 : 54604 1517
0.00006153 : 9126 1518
0.00006153 : 18417 1519
0.00006153 : 45532 1520
0.00006151 : 50677 1521
0.00006151 : 3697 1522
0.00006148 : 19668 1523
0.00006143 : 30617 1524
0.00006142 : 56372 1525
0.00006142 : 39533 1526
0.00006138 : 3634 1527
0.00006136 : 16140 1528
0.00006136 : 36856 1529
0.00006135 : 21948 1530
0.00006125 : 18856 1531
0.00006123 : 39864 1532
0.00006122 : 5606 1533
0.00006122 : 48571 1534
0.00006114 : 4434 1535
0.00006112 : 2165 1536
0.00006112 : 11193 1537
0.00006110 : 11324 1538
0.00006107 : 7494 1539
0.00006106 : 27679 1540
0.00006105 : 9767 1541
0.00006098 : 11172 1542
0.00006097 : 18866 1543
0.00006095 : 1953 1544
0.00006089 : 8441 1545
0.00006083 : 14572 1546
0.00006081 : 1035 1547
0.00006080 : 13929 1548
0.00006078 : 51916 1549
0.00006074 : 16754 1550
0.00006070 : 22140 1551
0.00006070 : 26324 1552
0.00006065 : 59728 1553
0.00006061 : 6168 1554
0.00006053 : 1113 1555
0.00006051 : 8314 1556
0.00006050 : 2137 1557
0.00006047 : 22321 1558
0.00006047 : 672 1559
0.00006046 : 5629 1560
0.00006044 : 4058 1561
0.00006043 : 13323 1562
0.00006042 : 48247 1563
0.00006038 : 20749 1564
0.00006036 : 28384 1565
0.00006035 : 1853 1566
0.00006034 : 40547 1567
0.00006031 : 30587 1568
0.00006030 : 791 1569
0.00006019 : 970 1570
0.00006019 : 16007 1571
0.00006016 : 59896 1572
0.00006008 : 17743 1573
0.00006006 : 21429 1574
0.00006004 : 6065 1575
0.00006002 : 3339 1576
0.00006002 : 14701 1577
0.00005999 : 18510 1578
0.00005998 : 2934 1579
0.00005996 : 18712 1580
0.00005996 : 9719 1581
0.00005994 : 44650 1582
0.00005990 : 160 1583
0.00005983 : 5561 1584
0.00005982 : 16029 1585
0.00005977 : 3242 1586
0.00005965 : 246 1587
0.00005963 : 3246 1588
0.00005963 : 31453 1589
0.00005962 : 5589 1590
0.00005960 : 18872 1591
0.00005960 : 12189 1592
0.00005959 : 9193 1593
0.00005959 : 7301 1594
0.00005959 : 1142 1595
0.00005957 : 39439 1596
0.00005954 : 12844 1597
0.00005954 : 4104 1598
0.00005948 : 37422 1599
0.00005946 : 5968 1600
0.00005944 : 12612 1601
0.00005943 : 18418 1602
0.00005942 : 50331 1603
0.00005941 : 12271 1604
0.00005941 : 45258 1605
0.00005940 : 1191 1606
0.00005938 : 14545 1607
0.00005924 : 154 1608
0.00005920 : 18339 1609
0.00005919 : 53968 1610
0.00005917 : 25073 1611
0.00005913 : 3459 1612
0.00005911 : 1450 1613
0.00005907 : 42995 1614
0.00005906 : 50568 1615
0.00005904 : 28801 1616
0.00005900 : 6347 1617
0.00005900 : 50359 1618
0.00005900 : 25870 1619
0.00005897 : 23040 1620
0.00005895 : 61281 1621
0.00005893 : 25518 1622
0.00005892 : 35195 1623
0.00005892 : 9851 1624
0.00005890 : 24856 1625
0.00005890 : 10502 1626
0.00005881 : 3015 1627
0.00005875 : 13933 1628
0.00005875 : 77350 1629
0.00005874 : 12579 1630
0.00005873 : 11559 1631
0.00005872 : 2231 1632
0.00005869 : 19147 1633
0.00005866 : 24154 1634
0.00005862 : 46153 1635
0.00005862 : 14610 1636
0.00005858 : 34938 1637
0.00005857 : 28152 1638
0.00005854 : 20229 1639
0.00005854 : 33596 1640
0.00005852 : 546 1641
0.00005850 : 17479 1642
0.00005849 : 1794 1643
0.00005849 : 11517 1644
0.00005847 : 16989 1645
0.00005842 : 406 1646
0.00005835 : 35035 1647
0.00005822 : 48125 1648
0.00005817 : 20659 1649
0.00005815 : 61773 1650
0.00005815 : 18358 1651
0.00005812 : 52450 1652
0.00005811 : 47729 1653
0.00005807 : 19809 1654
0.00005804 : 54338 1655
0.00005804 : 20753 1656
0.00005804 : 913 1657
0.00005804 : 38758 1658
0.00005802 : 5933 1659
0.00005801 : 3953 1660
0.00005799 : 833 1661
0.00005799 : 2756 1662
0.00005797 : 10291 1663
0.00005796 : 18266 1664
0.00005790 : 19808 1665
0.00005788 : 38756 1666
0.00005788 : 21132 1667
0.00005786 : 18315 1668
0.00005785 : 1735 1669
0.00005783 : 8104 1670
0.00005780 : 15275 1671
0.00005778 : 1662 1672
0.00005776 : 5641 1673
0.00005770 : 34206 1674
0.00005767 : 366 1675
0.00005763 : 2081 1676
0.00005763 : 22360 1677
0.00005762 : 31952 1678
0.00005761 : 37836 1679
0.00005760 : 20017 1680
0.00005759 : 5384 1681
0.00005759 : 53301 1682
0.00005757 : 21723 1683
0.00005756 : 2748 1684
0.00005754 : 15964 1685
0.00005753 : 4812 1686
0.00005747 : 3391 1687
0.00005744 : 44271 1688
0.00005740 : 921 1689
0.00005736 : 36014 1690
0.00005735 : 41074 1691
0.00005734 : 10794 1692
0.00005731 : 16567 1693
0.00005728 : 1132 1694
0.00005720 : 3763 1695
0.00005715 : 16530 1696
0.00005715 : 13563 1697
0.00005712 : 1559 1698
0.00005712 : 51457 1699
0.00005711 : 15894 1700
0.00005710 : 17097 1701
0.00005704 : 7895 1702
0.00005701 : 1019 1703
0.00005698 : 8867 1704
0.00005698 : 3615 1705
0.00005697 : 58241 1706
0.00005695 : 14083 1707
0.00005694 : 4155 1708
0.00005694 : 12296 1709
0.00005693 : 40136 1710
0.00005693 : 40133 1711
0.00005693 : 40132 1712
0.00005693 : 40139 1713
0.00005691 : 8159 1714
0.00005686 : 8311 1715
0.00005684 : 9731 1716
0.00005684 : 7013 1717
0.00005682 : 18003 1718
0.00005681 : 71421 1719
0.00005680 : 22406 1720
0.00005677 : 64574 1721
0.00005677 : 40079 1722
0.00005677 : 1796 1723
0.00005676 : 36838 1724
0.00005671 : 1521 1725
0.00005669 : 20855 1726
0.00005668 : 14270 1727
0.00005664 : 14633 1728
0.00005661 : 14679 1729
0.00005657 : 29254 1730
0.00005649 : 6523 1731
0.00005648 : 8667 1732
0.00005646 : 57690 1733
0.00005646 : 10688 1734
0.00005645 : 13699 1735
0.00005644 : 25932 1736
0.00005642 : 18037 1737
0.00005640 : 22224 1738
0.00005638 : 450 1739
0.00005633 : 13621 1740
0.00005630 : 13208 1741
0.00005629 : 7396 1742
0.00005629 : 54253 1743
0.00005629 : 54254 1744
0.00005625 : 50828 1745
0.00005624 : 36855 1746
0.00005622 : 43776 1747
0.00005620 : 68646 1748
0.00005617 : 506 1749
0.00005617 : 4142 1750
0.00005616 : 4125 1751
0.00005613 : 17233 1752
0.00005611 : 12729 1753
0.00005611 : 13118 1754
0.00005606 : 73107 1755
0.00005605 : 17277 1756
0.00005603 : 27709 1757
0.00005602 : 34588 1758
0.00005602 : 723 1759
0.00005601 : 12964 1760
0.00005601 : 7377 1761
0.00005597 : 14423 1762
0.00005596 : 28800 1763
0.00005595 : 18979 1764
0.00005592 : 28827 1765
0.00005592 : 4241 1766
0.00005590 : 1229 1767
0.00005589 : 9892 1768
0.00005585 : 34623 1769
0.00005583 : 3624 1770
0.00005582 : 10835 1771
0.00005581 : 13174 1772
0.00005578 : 12538 1773
0.00005576 : 6827 1774
0.00005574 : 40464 1775
0.00005573 : 14081 1776
0.00005573 : 50569 1777
0.00005568 : 17994 1778
0.00005567 : 21060 1779
0.00005567 : 6789 1780
0.00005566 : 6699 1781
0.00005564 : 8506 1782
0.00005560 : 68876 1783
0.00005560 : 9458 1784
0.00005559 : 59053 1785
0.00005558 : 10906 1786
0.00005553 : 11616 1787
0.00005553 : 2798 1788
0.00005550 : 43246 1789
0.00005550 : 51821 1790
0.00005548 : 9400 1791
0.00005547 : 126 1792
0.00005545 : 40930 1793
0.00005543 : 57694 1794
0.00005543 : 57693 1795
0.00005543 : 57689 1796
0.00005543 : 23042 1797
0.00005539 : 4776 1798
0.00005538 : 15184 1799
0.00005533 : 55694 1800
0.00005533 : 9531 1801
0.00005530 : 386 1802
0.00005529 : 17622 1803
0.00005528 : 65972 1804
0.00005528 : 75015 1805
0.00005528 : 688 1806
0.00005523 : 11806 1807
0.00005523 : 11997 1808
0.00005514 : 40684 1809
0.00005512 : 11876 1810
0.00005511 : 6434 1811
0.00005510 : 41917 1812
0.00005506 : 44044 1813
0.00005497 : 36857 1814
0.00005497 : 10124 1815
0.00005496 : 16568 1816
0.00005495 : 2242 1817
0.00005493 : 50247 1818
0.00005492 : 51480 1819
0.00005492 : 22012 1820
0.00005488 : 630 1821
0.00005488 : 8346 1822
0.00005486 : 12338 1823
0.00005485 : 25788 1824
0.00005483 : 10501 1825
0.00005481 : 12533 1826
0.00005480 : 509 1827
0.00005479 : 65769 1828
0.00005474 : 13212 1829
0.00005473 : 5426 1830
0.00005470 : 15232 1831
0.00005469 : 5301 1832
0.00005468 : 24725 1833
0.00005464 : 14716 1834
0.00005461 : 8397 1835
0.00005458 : 367 1836
0.00005458 : 7281 1837
0.00005456 : 14380 1838
0.00005455 : 1802 1839
0.00005452 : 72620 1840
0.00005452 : 24988 1841
0.00005450 : 57465 1842
0.00005447 : 22964 1843
0.00005444 : 13687 1844
0.00005444 : 76502 1845
0.00005444 : 15265 1846
0.00005442 : 42805 1847
0.00005442 : 4085 1848
0.00005441 : 7714 1849
0.00005441 : 3629 1850
0.00005440 : 29141 1851
0.00005440 : 12509 1852
0.00005439 : 18772 1853
0.00005439 : 17141 1854
0.00005437 : 13280 1855
0.00005436 : 12978 1856
0.00005435 : 34079 1857
0.00005432 : 1201 1858
0.00005432 : 28948 1859
0.00005431 : 7658 1860
0.00005430 : 2091 1861
0.00005428 : 26927 1862
0.00005423 : 21026 1863
0.00005421 : 15263 1864
0.00005414 : 33655 1865
0.00005414 : 25775 1866
0.00005414 : 30519 1867
0.00005409 : 34799 1868
0.00005408 : 12633 1869
0.00005406 : 14145 1870
0.00005406 : 10735 1871
0.00005404 : 23111 1872
0.00005403 : 19626 1873
0.00005400 : 49521 1874
0.00005398 : 21628 1875
0.00005397 : 6078 1876
0.00005393 : 11855 1877
0.00005391 : 18429 1878
0.00005391 : 16507 1879
0.00005388 : 13110 1880
0.00005388 : 57909 1881
0.00005387 : 15868 1882
0.00005387 : 8888 1883
0.00005386 : 2971 1884
0.00005384 : 50107 1885
0.00005384 : 36240 1886
0.00005383 : 9551 1887
0.00005382 : 59219 1888
0.00005376 : 21491 1889
0.00005376 : 28517 1890
0.00005374 : 6896 1891
0.00005373 : 32686 1892
0.00005370 : 775 1893
0.00005369 : 6287 1894
0.00005369 : 17290 1895
0.00005368 : 32490 1896
0.00005368 : 19267 1897
0.00005367 : 149 1898
0.00005366 : 32724 1899
0.00005364 : 2514 1900
0.00005364 : 55682 1901
0.00005362 : 63867 1902
0.00005360 : 4159 1903
0.00005357 : 45177 1904
0.00005357 : 8391 1905
0.00005356 : 13824 1906
0.00005356 : 976 1907
0.00005354 : 5305 1908
0.00005351 : 8285 1909
0.00005351 : 6650 1910
0.00005350 : 23784 1911
0.00005350 : 66013 1912
0.00005349 : 50374 1913
0.00005348 : 59847 1914
0.00005346 : 35924 1915
0.00005346 : 544 1916
0.00005344 : 31139 1917
0.00005343 : 9182 1918
0.00005341 : 48464 1919
0.00005341 : 4402 1920
0.00005340 : 45726 1921
0.00005340 : 65820 1922
0.00005339 : 2879 1923
0.00005338 : 33043 1924
0.00005337 : 43543 1925
0.00005337 : 59265 1926
0.00005337 : 36412 1927
0.00005336 : 19979 1928
0.00005332 : 20001 1929
0.00005331 : 16351 1930
0.00005329 : 1988 1931
0.00005325 : 55723 1932
0.00005314 : 20409 1933
0.00005314 : 43558 1934
0.00005313 : 23972 1935
0.00005311 : 6498 1936
0.00005310 : 46396 1937
0.00005310 : 32093 1938
0.00005310 : 16540 1939
0.00005307 : 20479 1940
0.00005304 : 20950 1941
0.00005303 : 1227 1942
0.00005301 : 12346 1943
0.00005297 : 23327 1944
0.00005296 : 47444 1945
0.00005294 : 973 1946
0.00005294 : 58257 1947
0.00005293 : 11001 1948
0.00005291 : 671 1949
0.00005289 : 12758 1950
0.00005288 : 10666 1951
0.00005288 : 67946 1952
0.00005286 : 15556 1953
0.00005281 : 565 1954
0.00005275 : 6615 1955
0.00005274 : 15922 1956
0.00005273 : 45308 1957
0.00005271 : 21164 1958
0.00005271 : 38406 1959
0.00005271 : 3132 1960
0.00005267 : 10084 1961
0.00005264 : 64287 1962
0.00005262 : 3356 1963
0.00005260 : 18803 1964
0.00005260 : 2498 1965
0.00005254 : 323 1966
0.00005250 : 4691 1967
